"Quercus_rubra_MA_16","Quercus_rubra_MA_17","Quercus_rubra_MA_20","Quercus_rubra_MA_21","Quercus_rubra_MA_23","Viburnum_latanoides_MA_03","Viburnum_latanoides_MA_09","Viburnum_latanoides_MA_10","Viburnum_latanoides_MA_11","Viburnum_latanoides_MA_12","Acer_pensylvanicum_MA_01","Acer_pensylvanicum_MA_02","Acer_pensylvanicum_MA_03","Acer_pensylvanicum_MA_04","Acer_pensylvanicum_MA_11","Vaccinium_myrtilloides_MA_01","Vaccinium_myrtilloides_MA_02","Vaccinium_myrtilloides_MA_05","Vaccinium_myrtilloides_MA_07","Vaccinium_myrtilloides_MA_10","Alnus_incana_MA_02","Alnus_incana_MA_04","Alnus_incana_MA_05","Alnus_incana_MA_08","Alnus_incana_MA_09","Spiraea_alba_MA_02","Spiraea_alba_MA_03","Spiraea_alba_MA_04","Spiraea_alba_MA_06","Spiraea_alba_MA_08","Lonicera_canadensis_MA_01","Lonicera_canadensis_MA_04","Lonicera_canadensis_MA_05","Prunus_pensylvanica_MA_03","Prunus_pensylvanica_MA_04","Prunus_pensylvanica_MA_05","Prunus_pensylvanica_MA_07","Prunus_pensylvanica_MA_12","Fagus_grandifolia_MA_03","Fagus_grandifolia_MA_10","Fagus_grandifolia_MA_11","Fagus_grandifolia_MA_13","Fagus_grandifolia_MA_14","Populus_grandidentata_MA_02","Populus_grandidentata_MA_03","Populus_grandidentata_MA_05","Populus_grandidentata_MA_06","Populus_grandidentata_MA_07","Quercus_rubra_QC_04","Quercus_rubra_QC_05","Quercus_rubra_QC_06","Quercus_rubra_QC_07","Quercus_rubra_QC_08","Viburnum_latanoides_QC_02","Viburnum_latanoides_QC_04","Viburnum_latanoides_QC_05","Viburnum_latanoides_QC_06","Viburnum_latanoides_QC_07","Acer_pensylvanicum_QC_04","Acer_pensylvanicum_QC_06","Acer_pensylvanicum_QC_07","Acer_pensylvanicum_QC_08","Acer_pensylvanicum_QC_09","Vaccinium_myrtilloides_QC_02","Vaccinium_myrtilloides_QC_03","Vaccinium_myrtilloides_QC_04","Vaccinium_myrtilloides_QC_05","Vaccinium_myrtilloides_QC_08","Alnus_incana_QC_01","Alnus_incana_QC_04","Alnus_incana_QC_05","Alnus_incana_QC_06","Alnus_incana_QC_07","Spiraea_alba_QC_01","Spiraea_alba_QC_02","Spiraea_alba_QC_03","Spiraea_alba_QC_04","Spiraea_alba_QC_06","Lonicera_canadensis_QC_01","Lonicera_canadensis_QC_02","Lonicera_canadensis_QC_04","Prunus_pensylvanica_QC_02","Prunus_pensylvanica_QC_03","Prunus_pensylvanica_QC_04","Prunus_pensylvanica_QC_06","Prunus_pensylvanica_QC_09","Fagus_grandifolia_QC_02","Fagus_grandifolia_QC_04","Fagus_grandifolia_QC_05","Fagus_grandifolia_QC_06","Fagus_grandifolia_QC_07","Populus_grandidentata_QC_01","Populus_grandidentata_QC_04","Populus_grandidentata_QC_05","Populus_grandidentata_QC_06","Populus_grandidentata_QC_08"
"Acer_pensylvanicum_MA_01",0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0,0.00311222593831289,0.00301242236024845,0.00334654101520668,0.00359903381642512,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.00483382107023411,0.00373641304347826,0.00316786793768891,0.00428557747557939,0.00446334803612686,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451
"Acer_pensylvanicum_MA_02",0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.00311222593831289,0,0.00352784134248665,0.0035257292239956,0.00297142505234635,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.0033088739541901,0.00293718030690537,0.00265857331074722,0.00325426192678737,0.0040977913599111,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451
"Acer_pensylvanicum_MA_03",0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.00301242236024845,0.00352784134248665,0,0.00359574000878349,0.00378787878787879,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.00443106149627889,0.00357697426796806,0.00393654524089307,0.00328674948240166,0.00605109816225908,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451
"Acer_pensylvanicum_MA_04",0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.00334654101520668,0.0035257292239956,0.00359574000878349,0,0.00369286510590858,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.00448131197559115,0.0036231884057971,0.00352874510611993,0.00421434019832189,0.0053337643445935,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451
"Acer_pensylvanicum_MA_11",0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.00359903381642512,0.00297142505234635,0.00378787878787879,0.00369286510590858,0,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.1418897452951,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.152933204803854,0.00233661035724176,0.00292192613370734,0.00281190926275992,0.00248541887592789,0.00298207227555054,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.177796165104953,0.141207573233146,0.141207573233146,0.141207573233146,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.145719731436341,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.141860053818688,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451,0.137762890796451
"Vaccinium_myrtilloides_MA_01",0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0,0.00373176976180679,0.00400045898356004,0.00359606873210102,0.0038032673524073,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.00570316693505099,0.0063262345071808,0.00696782416313967,0.00599736752717391,0.00549605942908858,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028
"Vaccinium_myrtilloides_MA_02",0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.00373176976180679,0,0.00359870740305523,0.0035890073831009,0.00356723182810139,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.00502483133433283,0.00569589506922516,0.00655297351324338,0.00529785979103472,0.00435863261409892,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028
"Vaccinium_myrtilloides_MA_05",0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.00400045898356004,0.00359870740305523,0,0.00278401736084672,0.00306074399623293,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.00447006375533292,0.00531413153161058,0.00613514119229045,0.00530114041339986,0.00484128060774605,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028
"Vaccinium_myrtilloides_MA_07",0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.00359606873210102,0.0035890073831009,0.00278401736084672,0,0.0030442253100254,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.00420963396506875,0.00495230700976043,0.00557708305967862,0.0046399157249569,0.00431878526385662,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028
"Vaccinium_myrtilloides_MA_10",0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.0038032673524073,0.00356723182810139,0.00306074399623293,0.0030442253100254,0,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.137169181812677,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.0616363094417144,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.146564559637053,0.00464930924548353,0.00496293432781517,0.00644228997789241,0.00525730074062704,0.00432274247491639,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.122318123852609,0.136487009750723,0.136487009750723,0.136487009750723,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.140999167953918,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.137139490336265,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028,0.133042327314028
"Alnus_incana_MA_02",0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0,0.00568672617333717,0.00504032258064516,0.00551026570048309,0.00444995622993872,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00668896321070234,0.00705145844799119,0.00554569653948536,0.00492068155111633,0.00614692653673163,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043
"Alnus_incana_MA_04",0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00568672617333717,0,0.00561264822134387,0.00505115089514066,0.00417798913043478,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00528789659224442,0.00554384179147884,0.00441460157293367,0.00590113359162003,0.00561929683306495,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043
"Alnus_incana_MA_05",0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00504032258064516,0.00561264822134387,0,0.00395736597720557,0.00439775695191274,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00553997194950912,0.00635555156306144,0.00589642437468524,0.00409927288915269,0.00513698630136986,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043
"Alnus_incana_MA_08",0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00551026570048309,0.00505115089514066,0.00395736597720557,0,0.00383160189816596,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00480710349050827,0.0047737955346651,0.00578316610925307,0.00486270022883295,0.00448246420596348,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043
"Alnus_incana_MA_09",0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00444995622993872,0.00417798913043478,0.00439775695191274,0.00383160189816596,0,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.139756338600692,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.162273290716353,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.160625209031975,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.155904645549552,0.00527770796682584,0.00581906016688625,0.0050478997789241,0.00538061534017045,0.00541713721061547,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.187136251017452,0.139074166538738,0.139074166538738,0.139074166538738,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.143586324741933,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.13972664712428,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043,0.135629484102043
